01.12.05;;6.61;6.6;6.7
02.12.05;;6.62;6.615;6.69115384615385
03.12.05;;6.63;6.63;6.68230769230769
04.12.05;;6.64;6.575;6.67346153846154
05.12.05;;6.65;6.52;6.66461538461538
06.12.05;;6.64142857142857;6.465;6.65576923076923
07.12.05;;6.63285714285714;6.41;6.64692307692308
08.12.05;;6.62428571428571;6.355;6.63807692307692
09.12.05;;6.61571428571429;6.3;6.62923076923077
10.12.05;;6.60714285714286;6.33125;6.62038461538462
11.12.05;;6.59857142857143;6.3625;6.61153846153846
12.12.05;;6.59;6.39375;6.60269230769231
13.12.05;;6.56166666666667;6.425;6.59384615384615
14.12.05;;6.53333333333333;6.45625;6.585
15.12.05;;6.505;6.4875;6.57615384615385
16.12.05;;6.47666666666667;6.51875;6.56730769230769
17.12.05;;6.44833333333333;6.55;6.55846153846154
18.12.05;;6.42;6.53636363636364;6.54961538461538
19.12.05;;6.43285714285714;6.52272727272727;6.54076923076923
20.12.05;;6.44571428571429;6.50909090909091;6.53192307692308
21.12.05;;6.45857142857143;6.49545454545455;6.52307692307692
22.12.05;;6.47142857142857;6.48181818181818;6.51423076923077
23.12.05;;6.48428571428571;6.46818181818182;6.50538461538462
24.12.05;;6.49714285714286;6.45454545454546;6.49653846153846
25.12.05;;6.51;6.44090909090909;6.48769230769231
26.12.05;;6.48266666666667;6.42727272727273;6.47884615384615
27.12.05;;6.45533333333333;6.41363636363636;6.47
28.12.05;;6.428;6.4;6.4748275862069
29.12.05;;6.40066666666667;6.40222222222222;6.47965517241379
30.12.05;;6.37333333333333;6.40444444444445;6.48448275862069
31.12.05;;6.346;6.40666666666667;6.48931034482759
01.01.06;;6.31866666666667;6.40888888888889;6.49413793103448
02.01.06;;6.29133333333333;6.41111111111111;6.49896551724138
03.01.06;;6.264;6.41333333333333;6.50379310344828
04.01.06;;6.23666666666667;6.41555555555556;6.50862068965517
05.01.06;;6.20933333333333;6.41777777777778;6.51344827586207
06.01.06;;6.182;6.42;6.51827586206897
07.01.06;;6.15466666666667;6.41909090909091;6.52310344827586
08.01.06;;6.12733333333333;6.41818181818182;6.52793103448276
09.01.06;;6.1;6.41727272727273;6.53275862068966
10.01.06;;6.11285714285714;6.41636363636364;6.53758620689655
11.01.06;;6.12571428571429;6.41545454545455;6.54241379310345
12.01.06;;6.13857142857143;6.41454545454546;6.54724137931034
13.01.06;;6.15142857142857;6.41363636363636;6.55206896551724
14.01.06;;6.16428571428572;6.41272727272727;6.55689655172414
15.01.06;;6.17714285714286;6.41181818181818;6.56172413793103
16.01.06;;6.19;6.41090909090909;6.56655172413793
17.01.06;;6.20285714285714;6.41;6.57137931034483
18.01.06;;6.21571428571429;6.40909090909091;6.57620689655172
19.01.06;;6.22857142857143;6.40818181818182;6.58103448275862
20.01.06;;6.24142857142857;6.40727272727273;6.58586206896552
21.01.06;;6.25428571428571;6.40636363636364;6.59068965517241
22.01.06;;6.26714285714286;6.40545454545455;6.59551724137931
23.01.06;;6.28;6.40454545454546;6.60034482758621
24.01.06;;6.28;6.40363636363636;6.6051724137931
25.01.06;;6.28;6.40272727272727;6.61
26.01.06;;6.28;6.40181818181818;6.62
27.01.06;;6.28;6.40090909090909;6.63
28.01.06;;6.28;6.4;6.64
29.01.06;;6.28;6.40714285714286;6.65
30.01.06;;6.28;6.41428571428572;6.66
31.01.06;;6.27285714285714;6.42142857142857;6.67
01.02.06;;6.26571428571429;6.42857142857143;6.68
02.02.06;;6.25857142857143;6.43571428571429;6.69
03.02.06;;6.25142857142857;6.44285714285714;6.7
04.02.06;;6.24428571428572;6.45;6.71
05.02.06;;6.23714285714286;6.44333333333333;6.72
06.02.06;;6.23;6.43666666666667;6.73
07.02.06;;6.23833333333333;6.43;6.74
08.02.06;;6.24666666666667;6.42333333333333;6.75
09.02.06;;6.255;6.41666666666667;6.76
10.02.06;;6.26333333333333;6.41;6.77
11.02.06;;6.27166666666667;6.40333333333333;6.78
12.02.06;;6.28;6.39666666666667;6.79
13.02.06;;6.28285714285714;6.39;6.8
14.02.06;;6.28571428571429;6.38333333333333;6.81
15.02.06;;6.28857142857143;6.37666666666667;6.82
16.02.06;;6.29142857142857;6.37;6.83
17.02.06;;6.29428571428571;6.37428571428571;6.81214285714286
18.02.06;;6.29714285714286;6.37857142857143;6.79428571428571
19.02.06;;6.3;6.38285714285714;6.77642857142857
20.02.06;;6.30125;6.38714285714286;6.75857142857143
21.02.06;;6.3025;6.39142857142857;6.74071428571429
22.02.06;;6.30375;6.39571428571429;6.72285714285714
23.02.06;;6.305;6.4;6.705
24.02.06;;6.30625;6.40428571428571;6.68714285714286
25.02.06;;6.3075;6.40857142857143;6.66928571428571
26.02.06;;6.30875;6.41285714285714;6.65142857142857
27.02.06;;6.31;6.41714285714286;6.63357142857143
28.02.06;;6.31;6.42142857142857;6.61571428571429
01.03.06;;6.31;6.42571428571429;6.59785714285714
02.03.06;;6.31;6.43;6.58
03.03.06;;6.31;6.42875;6.5925
04.03.06;;6.31;6.4275;6.605
05.03.06;;6.31;6.42625;6.6175
06.03.06;;6.305;6.425;6.63
07.03.06;;6.3;6.42375;6.6425
08.03.06;;6.295;6.4225;6.655
09.03.06;;6.29;6.42125;6.6675
10.03.06;;6.285;6.42;6.68
11.03.06;;6.28;6.41875;6.67923076923077
12.03.06;;6.35;6.4175;6.67846153846154
13.03.06;;6.42;6.41625;6.67769230769231
14.03.06;;6.49;6.415;6.67692307692308
15.03.06;;6.56;6.41375;6.67615384615385
16.03.06;;6.63;6.4125;6.67538461538462
