01.12.05;;100;85;85
02.12.05;;99.2727272727273;83;91.6
03.12.05;;98.5454545454546;81;98.2
04.12.05;;97.8181818181818;90.1666666666667;104.8
05.12.05;;97.0909090909091;99.3333333333333;111.4
06.12.05;;96.3636363636364;108.5;118
07.12.05;;95.6363636363636;117.666666666667;116.222222222222
08.12.05;;94.9090909090909;126.833333333333;114.444444444444
09.12.05;;94.1818181818182;136;112.666666666667
10.12.05;;93.4545454545455;134;110.888888888889
11.12.05;;92.7272727272727;132;109.111111111111
12.12.05;;92;130;107.333333333333
13.12.05;;94;128;105.555555555556
14.12.05;;96;126;103.777777777778
15.12.05;;98;124;102
16.12.05;;100;123.076923076923;103.083333333333
17.12.05;;102;122.153846153846;104.166666666667
18.12.05;;104;121.230769230769;105.25
19.12.05;;97.8571428571429;120.307692307692;106.333333333333
20.12.05;;91.7142857142857;119.384615384615;107.416666666667
21.12.05;;85.5714285714286;118.461538461538;108.5
22.12.05;;79.4285714285714;117.538461538462;109.583333333333
23.12.05;;73.2857142857143;116.615384615385;110.666666666667
24.12.05;;67.1428571428572;115.692307692308;111.75
25.12.05;;61;114.769230769231;112.833333333333
26.12.05;;61.8;113.846153846154;113.916666666667
27.12.05;;62.6;112.923076923077;115
28.12.05;;63.4;112;115.274509803922
29.12.05;;64.2;109.941176470588;115.549019607843
30.12.05;;65;107.882352941176;115.823529411765
31.12.05;;65.8;105.823529411765;116.098039215686
01.01.06;;66.6;103.764705882353;116.372549019608
02.01.06;;67.4;101.705882352941;116.647058823529
03.01.06;;68.2;99.6470588235294;116.921568627451
04.01.06;;69;97.5882352941177;117.196078431373
05.01.06;;69.8;95.5294117647059;117.470588235294
06.01.06;;70.6;93.4705882352942;117.745098039216
07.01.06;;71.4;91.4117647058824;118.019607843137
08.01.06;;72.2;89.3529411764706;118.294117647059
09.01.06;;73;87.2941176470589;118.56862745098
10.01.06;;71.6666666666667;85.2352941176471;118.843137254902
11.01.06;;70.3333333333333;83.1764705882354;119.117647058824
12.01.06;;69;81.1176470588236;119.392156862745
13.01.06;;67.6666666666667;79.0588235294118;119.666666666667
14.01.06;;66.3333333333333;77.0000000000001;119.941176470588
15.01.06;;65;78.0714285714287;120.21568627451
16.01.06;;59.8571428571429;79.1428571428572;120.490196078431
17.01.06;;54.7142857142857;80.2142857142858;120.764705882353
18.01.06;;49.5714285714286;81.2857142857144;121.039215686274
19.01.06;;44.4285714285714;82.3571428571429;121.313725490196
