01.12.05;;0.3;0.4;0.1;0.2;0.2;0.6
02.12.05;;0.3;0.366666666666667;0.1;0.2;0.2;0.56
03.12.05;;0.289473684210526;0.333333333333333;0.1;0.2;0.2;0.52
04.12.05;;0.278947368421053;0.3;0.1;0.2;0.2;0.48
05.12.05;;0.268421052631579;0.266666666666667;0.1;0.2;0.2;0.44
06.12.05;;0.257894736842105;0.233333333333334;0.1125;0.2;0.2;0.4
07.12.05;;0.247368421052632;0.2;0.125;0.2;0.2;0.377777777777778
08.12.05;;0.236842105263158;0.185714285714286;0.1375;0.2;0.2;0.355555555555556
09.12.05;;0.226315789473684;0.171428571428572;0.15;0.2;0.2;0.333333333333333
10.12.05;;0.21578947368421;0.157142857142857;0.1625;0.2;0.2;0.311111111111111
11.12.05;;0.205263157894737;0.142857142857143;0.175;0.2;0.2;0.288888888888889
12.12.05;;0.194736842105263;0.128571428571429;0.1875;0.2;0.2;0.266666666666667
13.12.05;;0.184210526315789;0.114285714285714;0.2;0.2;0.2;0.244444444444445
14.12.05;;0.173684210526316;0.1;0.18;0.2;0.2;0.222222222222222
15.12.05;;0.163157894736842;0.1;0.16;0.2;0.2;0.2
16.12.05;;0.152631578947368;0.1;0.14;0.2;0.2;0.2
17.12.05;;0.142105263157894;0.1;0.12;0.2;0.2;0.2
18.12.05;;0.131578947368421;0.1;0.1;0.2;0.209090909090909;0.2
19.12.05;;0.121052631578947;0.1;0.1;0.185714285714286;0.218181818181818;0.2
20.12.05;;0.110526315789473;0.1;0.1;0.171428571428571;0.227272727272727;0.2
21.12.05;;0.0999999999999997;0.1;0.1;0.157142857142857;0.236363636363636;0.2
22.12.05;;0.0999999999999997;0.1;0.1;0.142857142857143;0.245454545454545;0.2
23.12.05;;0.0999999999999997;0.1;0.1;0.128571428571429;0.254545454545455;0.2
24.12.05;;0.0999999999999997;0.1;0.1;0.114285714285714;0.263636363636364;0.2
25.12.05;;0.0999999999999998;0.1;0.1;0.0999999999999999;0.272727272727273;0.2
26.12.05;;0.0999999999999998;0.1;0.1;0.106666666666667;0.281818181818182;0.2
27.12.05;;0.0999999999999998;0.1;0.1;0.113333333333333;0.290909090909091;0.2
28.12.05;;0.0999999999999998;0.1;0.1;0.12;0.3;0.2
29.12.05;;0.0999999999999998;0.1;0.1;0.126666666666667;0.294117647058824;0.2
30.12.05;;0.0999999999999998;0.1;0.1;0.133333333333333;0.288235294117647;0.2
31.12.05;;0.0999999999999998;0.1;0.1;0.14;0.282352941176471;0.2
01.01.06;;0.0999999999999999;0.1;0.1;0.146666666666667;0.276470588235294;0.2
02.01.06;;0.0999999999999999;0.1;0.1;0.153333333333333;0.270588235294118;0.2
03.01.06;;0.0999999999999999;0.1;0.1;0.16;0.264705882352941;0.2
04.01.06;;0.0999999999999999;0.1;0.1;0.166666666666667;0.258823529411765;0.2
05.01.06;;0.0999999999999999;0.1;0.1;0.173333333333333;0.252941176470588;0.2
06.01.06;;0.0999999999999999;0.1;0.1;0.18;0.247058823529412;0.2
07.01.06;;0.1;0.1;0.1;0.186666666666667;0.241176470588235;0.2
08.01.06;;0.1;0.1;0.1;0.193333333333333;0.235294117647059;0.2
09.01.06;;0.1;0.1;0.1;0.2;0.229411764705882;0.2
10.01.06;;0.1;0.1;0.1;0.2;0.223529411764706;0.2
11.01.06;;0.1;0.1;0.1;0.2;0.217647058823529;0.2
12.01.06;;0.1;0.1;0.1;0.2;0.211764705882353;0.2
13.01.06;;0.1;0.1;0.1;0.2;0.205882352941176;0.2
14.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
15.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
16.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
17.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
18.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
19.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
20.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
21.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
22.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
23.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
24.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
25.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
26.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
27.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
28.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
29.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
30.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
31.01.06;;0.1;0.1;0.1;0.2;0.2;0.2
01.02.06;;0.1;0.1;0.1;0.2;0.2;0.2
02.02.06;;0.1;0.1;0.1;0.2;0.2;0.2
03.02.06;;0.1;0.1;0.1;0.2;0.2;0.2
04.02.06;;0.1;0.1;0.1;0.2;0.2;0.2
05.02.06;;0.1;0.1;0.1;0.2;0.208333333333333;0.2
06.02.06;;0.1;0.1;0.1;0.2;0.216666666666667;0.2
07.02.06;;0.1;0.1;0.1;0.216666666666667;0.225;0.2
08.02.06;;0.1;0.1;0.1;0.233333333333333;0.233333333333333;0.2
09.02.06;;0.1;0.1;0.1;0.25;0.241666666666667;0.2
10.02.06;;0.1;0.1;0.1;0.266666666666667;0.25;0.2
11.02.06;;0.1;0.1;0.1;0.283333333333334;0.258333333333333;0.2
12.02.06;;0.1;0.1;0.1;0.3;0.266666666666667;0.2
13.02.06;;0.1;0.1;0.1;0.285714285714286;0.275;0.2
